File,MotionCutoff,FreezeThresh,MinFreezeDuration,Frame,Motion,Freezing
Freezing_animal.mpg,10.0,200.0,15.0,5074,748.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5075,766.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5076,516.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5077,407.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5078,344.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5079,583.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5080,675.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5081,465.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5082,698.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5083,723.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5084,620.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5085,332.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5086,518.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5087,484.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5088,632.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5089,336.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5090,201.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5091,311.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5092,424.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5093,475.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5094,723.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5095,579.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5096,578.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5097,483.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5098,439.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5099,566.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5100,685.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5101,479.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5102,480.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5103,633.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5104,669.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5105,782.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5106,610.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5107,659.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5108,364.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5109,234.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5110,289.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5111,389.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5112,443.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5113,488.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5114,423.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5115,230.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5116,385.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5117,605.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5118,304.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5119,488.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5120,475.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5121,608.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5122,335.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5123,250.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5124,139.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5125,415.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5126,356.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5127,423.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5128,249.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5129,43.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5130,252.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5131,215.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5132,681.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5133,868.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5134,598.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5135,26.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5136,472.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5137,360.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5138,389.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5139,369.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5140,143.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5141,247.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5142,582.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5143,652.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5144,292.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5145,358.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5146,546.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5147,226.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5148,353.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5149,200.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5150,422.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5151,737.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5152,812.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5153,663.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5154,413.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5155,226.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5156,425.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5157,571.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5158,756.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5159,798.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5160,891.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5161,916.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5162,765.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5163,633.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5164,459.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5165,432.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5166,852.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5167,928.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5168,867.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5169,947.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5170,1054.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5171,939.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5172,664.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5173,796.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5174,894.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5175,835.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5176,948.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5177,753.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5178,588.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5179,451.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5180,930.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5181,440.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5182,401.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5183,378.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5184,692.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5185,805.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5186,686.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5187,469.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5188,509.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5189,361.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5190,210.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5191,496.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5192,314.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5193,110.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5194,499.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5195,442.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5196,448.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5197,806.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5198,1016.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5199,579.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5200,176.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5201,371.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5202,599.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5203,591.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5204,665.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5205,718.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5206,567.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5207,787.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5208,535.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5209,605.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5210,348.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5211,548.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5212,464.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5213,560.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5214,851.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5215,1028.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5216,872.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5217,477.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5218,874.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5219,1054.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5220,318.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5221,367.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5222,359.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5223,457.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5224,518.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5225,840.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5226,794.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5227,557.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5228,605.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5229,520.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5230,379.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5231,684.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5232,810.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5233,524.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5234,282.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5235,266.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5236,716.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5237,949.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5238,928.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5239,1021.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5240,870.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5241,602.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5242,644.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5243,411.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5244,521.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5245,553.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5246,661.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5247,752.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5248,984.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5249,966.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5250,905.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5251,672.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5252,459.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5253,789.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5254,401.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5255,298.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5256,46.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5257,426.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5258,715.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5259,685.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5260,530.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5261,458.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5262,474.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5263,731.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5264,1043.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5265,1248.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5266,1271.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5267,859.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5268,766.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5269,559.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5270,686.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5271,782.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5272,780.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5273,327.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5274,235.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5275,281.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5276,640.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5277,956.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5278,513.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5279,423.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5280,542.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5281,873.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5282,1008.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5283,800.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5284,839.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5285,1030.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5286,1017.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5287,657.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5288,370.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5289,728.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5290,813.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5291,1227.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5292,874.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5293,830.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5294,469.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5295,760.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5296,968.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5297,377.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5298,559.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5299,893.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5300,1123.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5301,1043.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5302,1391.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5303,1055.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5304,1042.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5305,855.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5306,884.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5307,974.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5308,1133.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5309,1211.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5310,1289.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5311,635.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5312,842.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5313,1402.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5314,1024.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5315,676.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5316,998.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5317,1324.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5318,828.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5319,1171.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5320,1422.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5321,1036.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5322,1226.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5323,1699.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5324,1279.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5325,1333.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5326,930.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5327,1162.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5328,1124.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5329,1428.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5330,1441.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5331,1279.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5332,924.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5333,1781.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5334,1987.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5335,1280.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5336,2158.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5337,1792.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5338,1239.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5339,1274.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5340,1673.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5341,970.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5342,1230.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5343,951.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5344,1749.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5345,2108.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5346,1956.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5347,1160.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5348,1111.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5349,965.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5350,775.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5351,648.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5352,698.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5353,1029.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5354,832.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5355,731.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5356,1193.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5357,487.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5358,881.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5359,1236.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5360,1589.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5361,2230.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5362,2159.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5363,2025.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5364,1701.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5365,1193.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5366,991.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5367,205.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5368,1036.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5369,1219.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5370,1035.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5371,892.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5372,832.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5373,1467.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5374,1847.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5375,1087.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5376,861.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5377,1471.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5378,1393.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5379,1713.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5380,1668.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5381,1326.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5382,1122.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5383,971.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5384,1081.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5385,1375.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5386,1847.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5387,2308.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5388,2469.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5389,2300.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5390,1617.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5391,578.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5392,1200.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5393,1762.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5394,1567.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5395,825.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5396,1124.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5397,1200.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5398,1242.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5399,1112.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5400,1334.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5401,1212.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5402,1129.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5403,1271.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5404,1660.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5405,1430.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5406,797.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5407,399.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5408,509.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5409,439.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5410,546.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5411,927.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5412,1070.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5413,1108.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5414,1074.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5415,890.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5416,598.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5417,964.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5418,1228.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5419,249.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5420,1091.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5421,1108.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5422,1349.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5423,1513.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5424,1447.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5425,1085.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5426,1321.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5427,1971.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5428,1531.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5429,1631.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5430,1909.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5431,1787.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5432,1601.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5433,1394.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5434,998.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5435,1291.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5436,1768.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5437,1808.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5438,1825.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5439,1005.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5440,1400.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5441,950.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5442,1431.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5443,1427.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5444,1221.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5445,1062.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5446,1802.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5447,1901.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5448,1910.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5449,894.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5450,1271.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5451,1546.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5452,2207.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5453,2249.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5454,1442.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5455,1334.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5456,1902.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5457,1729.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5458,1907.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5459,1376.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5460,1614.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5461,1717.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5462,2011.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5463,2248.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5464,1966.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5465,1842.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5466,1629.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5467,1812.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5468,1902.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5469,2011.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5470,1773.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5471,1541.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5472,889.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5473,974.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5474,910.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5475,1037.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5476,1300.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5477,1723.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5478,2387.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5479,2702.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5480,2672.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5481,2382.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5482,1824.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5483,946.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5484,1538.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5485,1727.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5486,1455.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5487,1285.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5488,1314.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5489,1347.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5490,1338.0,0
Freezing_animal.mpg,10.0,200.0,15.0,5491,727.0,0
